name,total,min,max,median
"Кошелєва_Альона_Володимирівна",412,2,142,9.0
"Добкін_Дмитро_Маркович",400,3,52,10.0
"Богословська_Інна_Германівна",397,4,30,13.0
"Ніколюк_Віктор_Дмитрович",397,2,27,13.0
"Пилипишин_Віктор_Петрович",396,3,21,12.0
"Автошлях_М_03",394,5,24,12.0
"Список_станцій_Харківського_метрополітену",393,5,20,13.0
"Майк_Йогансен",393,3,27,13.0
"Майдан_Свободи_(Харків)",392,3,41,10.0
"Шевчук_Станіслав_Володимирович",382,2,86,8.0
"Косинка_Григорій_Михайлович",379,0,37,10.0
"Шуст_Богдан_Романович",379,2,97,8.0
"Ситник_Артем_Сергійович",378,1,33,13.0
"Ландау_Лев_Давидович",378,4,21,12.0
"Ракло",377,5,22,11.0
"Вовчанчин_Ігор_Ярославович",377,2,25,12.0
"Національний_аерокосмічний_університет_імені_М._Є._Жуковського_«Харківський_авіаційний_інститут»",376,5,45,11.0
"Степовий_Яків_Степанович",376,0,32,11.0
"Сухомлин_Сергій_Іванович",375,2,46,9.0
"Атрошенко_Владислав_Анатолійович",374,4,21,13.0
"Богатирьова_Раїса_Василівна",372,4,24,12.0
"Східне_оперативно-територіальне_об'єднання_НГУ",370,2,28,11.0
"Харківська_школа_романтиків",366,0,36,7.0
"Заріцька_Олександра_Сергіївна",366,4,47,22.0
"Трублаїні_Микола_Петрович",366,2,22,12.0
"Український_державний_університет_залізничного_транспорту",363,3,22,11.0
"Барабашово",363,2,41,11.0
"Парк_імені_Максима_Горького_(Харків)",362,4,29,9.0
"Національний_університет_цивільного_захисту_України",360,4,19,11.0
"Клуб_сімейного_дозвілля",357,3,24,11.0
"Дозор-Б",355,5,26,11.0
"Будинок_«Слово»_(фільм,_2017)",353,1,30,9.0
"Харківський_національний_економічний_університет_імені_Семена_Кузнеця",349,2,26,10.0
"Богуслаєв_Вячеслав_Олександрович",349,4,19,10.0
"Міщенко_Сергій_Григорович",349,4,39,8.0
DCH,345,2,21,11.0
"Харківське_державне_авіаційне_виробниче_підприємство",344,3,22,11.0
"Лубінець_Дмитро_Валерійович",344,1,47,10.0
"Шокін_Віктор_Миколайович",340,4,22,10.0
"Київське_вище_військове_інженерне_училище_зв'язку",339,2,64,8.0
"Яровий_Сергій_Анатолійович",338,1,32,10.0
"Заваров_Олександр_Анатолійович",337,3,25,10.0
"Кузьмін_Ренат_Равелійович",334,1,85,7.0
"Турбоатом",334,2,27,9.0
"Національний_університет_фізичного_виховання_і_спорту_України",334,1,21,10.0
"Антоненко-Давидович_Борис_Дмитрович",334,4,24,10.0
"Тютюнник_Григорій_Михайлович",333,4,35,9.0
"Слово_(будинок)",331,2,26,9.0
"Лавринович_Олександр_Володимирович",330,2,33,10.0
"Остроградський_Михайло_Васильович",329,2,46,7.0
"Т-84-120_«Ятаган»",328,5,18,10.0
"Харківський_національний_технічний_університет_сільського_господарства_імені_Петра_Василенка",328,1,25,8.0
"Харківський_національний_педагогічний_університет_імені_Григорія_Сковороди",327,2,21,10.0
"Папа_Гує",326,2,31,9.0
"Парк_ім._Квітки-Основ'яненка",325,0,47,6.5
"Харківський_велосипедний_завод",324,1,21,10.0
"Петренко_Михайло_Миколайович",324,2,25,10.0
"Безсонов_Володимир_Васильович",324,2,43,6.0
"Кириченко_Раїса_Опанасівна",320,3,24,11.0
"Т-16_(трактор)",319,3,17,10.0
"Рудницький_Степан_Львович",317,0,54,9.0
"Харків-Пасажирський",316,3,18,10.0
"Депеш_Мод",315,4,29,9.0
"Турист_(велосипед)",315,2,20,9.0
"Півоваренко_Павло_Васильович",312,3,18,10.0
"Т-80УД",311,3,20,10.0
"Волошин_Владислав_Валерійович",309,0,46,6.0
"Історія_Харкова",307,3,20,9.0
"Бондаренко_Богдан_Вікторович",306,0,41,8.0
"Сас_Сергій_Володимирович",302,0,72,3.5
"Білецький_Володимир_Стефанович",302,3,17,9.0
"Національний_заслужений_академічний_український_народний_хор_України_імені_Григорія_Верьовки",301,4,36,10.0
"Харківська_гуманітарно-педагогічна_академія",300,2,17,11.0
"Одеська_(станція_метро,_Харків)",298,3,27,8.0
"Пам'ятник_Тарасові_Шевченку_(Харків)",292,1,23,8.0
"Загорій_Гліб_Володимирович",291,1,41,7.0
"Фоменко_Михайло_Іванович",290,1,26,8.0
"Назаренко_Сергій_Юрійович",289,2,42,8.0
"Ужвій_Наталія_Михайлівна",288,2,19,9.0
"Демченко_Андрій_Анатолійович",287,0,112,3.0
"Українська_академія_друкарства",287,4,18,8.0
Velotrade,284,3,17,9.0
"Шевченківський_район_(Харків)",280,1,20,8.0
"Гладкий_Олександр_Миколайович",279,2,24,7.0
"Рибалка_Сергій_Олександрович",277,1,45,6.0
"Окремий_загін_розвідки_спеціального_призначення_«Арес»",277,3,23,9.0
"Полтавський_політехнічний_коледж",277,2,21,9.0
"Список_вулиць_Харкова_(М)",275,0,23,9.5
Hate_Forest,273,1,43,6.0
"Гутцайт_Оксана_Петрівна",272,1,34,7.0
"Список_вулиць_Харкова_(К)",272,0,18,10.0
"Багалій_Дмитро_Іванович",272,1,33,7.0
"Харківський_національний_університет_внутрішніх_справ",272,1,21,8.0
"Аласанія_Зурабі_Григорович",269,1,19,8.0
"Танасевич_Олена_Віталіївна",268,1,19,7.0
"Чубарева_Ольга_Олексіївна",265,1,49,5.0
"UA:_Харків",264,2,64,4.0
"Воробей_Андрій_Олексійович",263,3,21,7.0
"Харківський_національний_академічний_театр_опери_та_балету_імені_Миколи_Лисенка",262,1,17,9.0
"Автошлях_М_18",260,0,22,8.0
"Сокуренко_Валерій_Васильович",259,1,18,8.0
"Біловол_Олександр_Миколайович",258,0,29,7.0
"Лимонов_Едуард_Веніамінович",255,2,17,8.0
"Т-012_(трактор)",252,3,17,8.0
"Оркестр_Че",250,4,16,8.0
"Кекелія_Віра_Варламівна",248,1,53,4.0
"Українська_медична_стоматологічна_академія",245,2,18,7.0
"Буханевич_Олександр_Миколайович",244,0,26,7.0
"Шенцев_Дмитро_Олексійович",244,1,35,7.0
"Харківський_національний_медичний_університет",244,1,20,8.0
"Колесніченко_Вадим_Васильович",242,2,15,8.0
"Туган-Барановський_Михайло_Іванович",242,2,22,8.0
"Пам'ятники_Харкова",242,0,41,5.0
"Техноком",241,1,13,7.0
"Пивоваров_Євген_Павлович",240,2,35,9.5
"Волобуєв_Михайло_Симонович",239,0,67,4.0
"Екологічна_ситуація_в_Харкові",239,0,30,6.0
"Фатєєва_Наталя_Миколаївна",238,3,20,7.0
"Список_вулиць_Харкова_(С)",236,0,27,10.0
"Буряк_Леонід_Йосипович",235,3,22,7.0
"Тупицький_Олександр_Миколайович",234,1,97,3.0
"Гапчинська_Євгенія_Геннадіївна",234,3,15,7.0
"Баганець_Олексій_Васильович",234,0,20,7.0
Nokturnal_Mortum,234,1,20,6.0
"Кирющенко_Олексій_Адольфович",233,1,22,7.0
"Вакуленко_Сергій_Миколайович",233,0,58,3.0
"5-та_окрема_бригада_НГ_(Україна)",233,3,18,8.0
"Сумцов_Микола_Федорович",232,0,78,2.0
"Первомайський_Олег_Олексійович",230,0,89,3.0
"Красносельський_Вадим_Миколайович",228,3,14,7.0
"Мусіяка_Віктор_Лаврентійович",227,0,48,5.0
"Сердюк_Лесь_Олександрович",226,1,26,6.0
"Німецька_окупація_Харкова",226,0,49,5.5
"Харківська_(станція_метро)",225,2,15,7.0
"Список_вулиць_Харкова_(П)",225,0,26,6.0
"Мірошниченко_Євгенія_Семенівна",224,1,49,6.0
"Тесленко_Данило_Ігорович",224,3,16,7.0
"Автошлях_E105",223,1,17,7.0
"Лисенко_Володимир_Володимирович",222,0,56,4.0
"Яловий_Михайло_Омелянович",221,1,68,4.0
"Зотько_Іван_В'ячеславович",221,0,17,6.0
"Михайлов_Борис_Андрійович",221,0,32,2.0
"Харківський_апеляційний_суд",221,1,18,7.0
"Харківська_медична_академія_післядипломної_освіти_МОЗ_України",220,1,15,7.0
"Паламарчук_Микола_Петрович",217,0,28,6.0
"Населення_Харкова",217,2,16,7.0
"Жуйков_Костянтин_Миколайович",215,1,28,5.0
"Гмиря_Борис_Романович",215,3,14,7.0
"Погорєлов_Олексій_Васильович",214,0,17,6.0
"Олійник_Володимир_Миколайович",214,3,12,6.0
"Кучер_Олександр_Миколайович",213,1,21,6.0
"Список_вулиць_Харкова_(Г)",212,0,26,7.0
"Бучма_Амвросій_Максиміліанович",212,1,15,7.0
"Галовський_де_Ласерда_Едмар",212,0,22,5.0
"Всесвіт_(журнал)",211,1,18,6.0
"Антонович_Дмитро_Володимирович",210,1,29,5.0
"Давтян_Олександр_Саркісович",208,0,14,5.0
"Шалімов_Олександр_Олексійович",208,0,31,6.0
"Харківське_конструкторське_бюро_машинобудування",207,1,17,7.0
"Вімм-Білль-Данн_Україна",206,1,19,5.0
"Тацій_Василь_Якович",205,3,13,6.0
"Мурдій_Ігор_Юрійович",204,6,48,15.0
"Гнатов_Андрій_Вікторович",203,1,25,5.0
"Покровський_собор_(Харків)",201,0,23,6.0
"Березовський_Денис_Валентинович",201,1,11,6.0
"Василь_Еллан-Блакитний",201,2,16,6.0
"Рогань_(пивзавод)",200,1,21,6.0
"Київський_район_(Харків)",200,1,14,6.0
"Харківська_губернія",198,2,13,6.0
"Харківський_військовий_університет",198,0,19,6.0
"Дідік_Данило_Андрійович",198,2,16,6.0
"Плотницький_Олег_Юрійович",197,1,25,5.0
"Прокопович-Ткаченко_Дмитро_Ігорович",197,1,18,4.0
"Соляр_Володимир_Миронович",196,0,66,3.5
"Харківський_національний_університет_мистецтв_імені_Івана_Котляревського",196,1,20,6.0
"Шульженко_Клавдія_Іванівна",195,0,87,4.0
"Хладопром",195,2,13,6.0
"Салтівка",195,2,12,6.0
"Мисла_Мирослав_Іванович",194,1,15,6.0
"Комарницький_Віталій_Станіславович",194,1,59,3.0
"Шестакова_Ніна_Іванівна",194,0,28,4.0
"Червона_Яна_Михайлівна",194,1,15,5.0
"Алчевська_Христина_Данилівна",193,1,16,4.0
"Кацуба_Олександр_Володимирович",193,0,22,5.0
"Московський_район_(Харків)",193,0,15,5.0
"Фаринник_Василь_Іванович",191,0,37,4.0
"Гультай_Михайло_Мирославович",190,0,97,3.0
"Харченко_Валерій_Миколайович",190,0,132,1.0
"Колісник_Віктор_Павлович",189,0,107,3.0
"Харківське_шосе_(Київ)",189,2,16,5.0
"Список_вулиць_Харкова_(В)",188,0,16,6.0
"Геліос_(футбольний_клуб)",187,2,18,5.0
"Косач_Михайло_Петрович",186,1,12,6.0
"Національний_фармацевтичний_університет",186,1,13,6.0
"Ювілейний_проспект_(Харків)",186,1,15,5.5
"Фоліо_(видавництво)",185,0,11,6.0
"Українська_інженерно-педагогічна_академія",185,0,31,4.0
"Харківська_ТЕЦ-5",185,1,19,6.0
"Шпенов_Дмитро_Юрійович",184,0,12,5.0
"Федецький_Андрій_Стефанович",183,0,31,5.0
"Основ'янський_район",183,1,24,5.0
"Дудко_Денис_Юрійович",183,0,16,5.5
"Мала_Любов_Трохимівна",182,0,33,3.5
"Сумський_прикордонний_загін",182,1,13,5.0
"Харківський_трамвай",182,2,13,6.0
"Палладін_Олександр_Володимирович",182,1,19,4.0
"Гіршфельд_Анатолій_Мусійович",181,0,15,5.0
"Іванчик_Віктор_Петрович",181,1,11,5.0
"ПЗМ-2",181,1,28,4.0
"302-й_зенітний_ракетний_полк_(Україна)",180,1,11,5.0
"Перенесення_столиці_УСРР_з_Харкова_до_Києва",179,1,37,5.0
"Бова_Юрій_Анатолійович",179,1,11,6.0
"Список_вулиць_Харкова_(Б)",179,0,15,8.0
"Майдан_Конституції_(Харків)",179,1,12,6.0
"Індустріальний_район_(Харків)",178,1,13,6.0
"Сугоняко_Олександр_Леонідович",178,0,14,5.0
"Т-150_(трактор)",177,1,12,6.0
"Ліцей-інтернат_№23_«Кадетський_корпус»",177,0,17,5.0
"III_Всеукраїнський_з'їзд_Рад",177,0,47,3.0
"164-та_радіотехнічна_бригада_(Україна)",177,0,11,6.0
"Одарченко_Андрій_Миколайович",176,0,34,7.0
"Приступа_Едуард_Вікторович",176,0,14,5.0
"Фомін_Руслан_Миколайович",176,1,15,5.0
"Харківський_ботанічний_сад",175,1,31,5.5
"Vivat_(видавництво)",175,0,21,5.0
"Базилевич_Анатолій_Дмитрович",175,0,59,2.0
"Баулін_Юрій_Васильович",174,0,36,4.0
"Кнорозов_Юрій_Валентинович",174,0,35,4.0
"Маркевич_Ярослав_Володимирович",174,0,45,4.0
Drudkh,173,2,11,6.0
"Головко_Андрій_Васильович",173,1,12,5.0
"Ранок_(видавництво,_Харків)",172,1,17,5.0
"ХТЗ-2511_(трактор)",172,2,10,5.5
"Мартос_Борис_Миколайович",171,0,42,4.0
"Рота_поліції_«Східний_корпус»",171,1,15,5.0
"Губаренко_Віталій_Сергійович",170,1,14,5.0
"Слобідський_район",170,0,12,5.5
"Жаботинський_Леонід_Іванович",170,1,12,6.0
"Бекетов_Олексій_Миколайович",169,0,13,5.0
"Смолич_Юрій_Корнійович",169,1,13,5.0
"Срезневський_Ізмаїл_Іванович",168,0,18,5.0
"Козловський_Іван_Семенович",168,1,12,5.0
"Іщенко_Микола_Анатолійович",167,1,22,4.0
"Варченко_Іван_Григорович",167,1,26,4.0
"Роман_Саєнко",167,0,24,4.0
"Бандурка_Олександр_Маркович",167,0,12,5.0
"Проросійські_виступи_у_Харкові_(2014)",166,0,13,5.5
"Помазанов_Андрій_Віталійович",166,0,46,3.0
"Губерман_Ігор_Миронович",165,1,11,5.0
"Водяной_Михайло_Григорович",165,0,41,3.0
"Театр-студія_«Арабески»",165,1,15,5.0
"Лежньова_Ольга_Миколаївна",164,1,14,5.0
"Цапюк_Степан_Кирилович",164,0,18,4.0
"Віннік_Іван_Іванович",164,0,23,5.0
"Харків_(річка)",163,1,14,5.0
"Танго_смерті_(фільм)",161,0,106,2.0
"Немишлянський_район",161,0,15,5.0
"Речицький_Всеволод_Володимирович",161,0,31,2.0
"Мартиненко_Микола_Володимирович",161,1,17,4.0
"Ігор_(Ісіченко)",159,1,13,5.0
"Харківський_вищий_коледж_мистецтв",159,1,14,5.0
"Панч_Петро_Йосипович",159,1,12,5.0
"Онопенко_Василь_Васильович",158,0,17,5.0
"Саржин_Яр",158,0,13,5.0
"Аваков_Олександр_Арсенович",157,0,24,4.0
"Македон_Юрій_Миколайович",156,0,13,5.0
"Вулиця_Бучми_(Харків)",155,1,11,5.0
"Московський_проспект_(Харків)",153,0,11,5.0
"Новобаварський_район",153,0,13,6.0
"Боровиковський_Левко_Іванович",153,1,12,5.0
"Кулиничі_(Харків)",152,1,23,3.0
"Бій_на_Римарській",151,0,11,5.0
"Вулиця_Євгена_Котляра_(Харків)",151,1,13,5.0
"Свято-Благовіщенський_кафедральний_собор_(Харків)",151,0,19,3.0
"Волок_Анатолій_Михайлович",151,0,58,1.0
"Петрицький_Анатолій_Галактіонович",150,0,14,4.0
"Швайка_Ігор_Олександрович",150,1,12,4.0
"Никифоров_Володимир_Валентинович",149,0,101,1.5
"Ушкалов_Леонід_Володимирович",149,0,12,5.0
"Ананченко_Олександр_Євгенович",149,2,10,4.0
"Захар_Май",148,1,9,4.0
"Фесенко_Володимир_В'ячеславович",148,0,15,4.0
"Калиниченко_Максим_Сергійович",148,0,20,4.0
"Смокович_Михайло_Іванович",148,0,48,3.0
"Харківський_національний_університет_будівництва_й_архітектури",147,0,27,3.5
"Тимченко_Йосип_Андрійович",147,1,13,4.0
"Електроважмаш",146,1,13,5.0
"Житлобуд-1",146,0,18,4.0
"Шумілкін_Володимир_Андрійович",145,1,11,5.0
"Харківський_радіозавод_«Протон»",145,0,22,3.0
"Олексіївська_лінія",144,1,11,5.0
"Хворост_Люцина_Володимирівна",144,0,13,4.0
"Лаврик_Микола_Іванович",144,0,11,4.0
"Удовиченко_Олександр_Іванович",144,0,19,4.0
"Касьян_Микола_Андрійович",144,1,9,4.0
"Цаплієнко_Андрій_Юрійович",144,0,10,4.0
"Свідзінський_Володимир_Євтимович",144,1,14,4.0
"Прокопенко_Іван_Федорович",144,0,34,3.0
"Олійник_Денис_Вікторович",143,0,13,4.0
"Дмитрієв_Анатолій_Анатолійович",143,0,12,4.0
"Алчевський_Олексій_Кирилович",143,0,14,4.0
"Іщенко_Валерій_Олександрович",142,0,13,4.0
"Генрі_Лайон_Олді",142,1,10,5.0
"Запорожець_Михайло_Петрович",141,0,64,1.5
"Закревський_Микола_Васильович",141,0,40,3.0
"Свято-Успенський_собор_(Харків)",140,0,10,4.0
"Саймон_Кузнець",140,0,8,5.0
"Межевікін_Євген_Миколайович",140,0,11,4.0
"Савкін_Олег_Володимирович",140,1,20,3.0
"Андрієвський_Олександр_Петрович",140,0,11,4.5
"Нелюба_Анатолій_Миколайович",139,0,21,4.0
"Рассоха_Ігор_Миколайович",139,0,40,2.0
"Харківський_прикордонний_загін",139,1,9,4.0
"Перемога_(станція_метро,_Харків)",139,1,12,4.0
"Севрук_Юрій_Григорович",138,1,13,4.0
"Список_вулиць_Харкова_(Т)",138,0,16,5.0
"Яковенко_Павло_Олександрович",138,1,15,4.0
"Однороженко_Олег_Анатолійович",137,0,10,4.0
"Нагорна_Наталія_Вікторівна",137,1,26,2.5
"Іонушас_Сергій_Костянтинович",137,0,26,5.0
"Іваненко_Оксана_Дмитрівна",137,0,16,3.5
"Третьяков_Максим_В'ячеславович",136,0,17,3.0
"Люлька_Архип_Михайлович",136,1,56,3.0
"Кацуба_Володимир_Михайлович",136,0,12,4.0
"Сумська_вулиця_(Харків)",135,0,11,4.0
"Холодногірсько-Заводська_лінія",135,1,10,4.0
"Полонська-Василенко_Наталія_Дмитрівна",135,1,9,4.0
"Сімінін_Сергій_Федорович",135,0,36,2.0
"Харківський_бронетанковий_завод",133,0,21,3.0
"Теракт_під_час_Маршу_єдності_в_Харкові_(2015)",133,0,11,4.0
"Інститут_неврології,_психіатрії_та_наркології_НАМН_України",133,0,11,4.0
"Торохтій_Олексій_Павлович",133,1,11,3.5
"Дзеркальний_струмінь",132,1,10,5.0
"Полежака_Артем_Якович",132,0,13,4.0
"Ільченко_Олександр_Єлисейович",132,0,34,3.0
"Т-74_(трактор)",132,0,11,4.0
"Жилін_Євген_Володимирович",132,0,10,4.0
"Харків_(футбольний_клуб)",131,0,14,4.0
"Харківська_канатна_дорога",131,1,10,3.0
"Список_вулиць_Харкова_(Д)",131,1,16,5.5
"Українська_студія_хронікально-документальних_фільмів",130,0,15,4.0
"Харківський_національний_аграрний_університет_імені_В._В._Докучаєва",130,1,11,4.0
"Герб_Харкова",130,0,10,4.0
"Генріх_Семирадський",129,0,12,3.5
"БВМП-84",129,0,12,4.0
