name,total,min,max,median
"Ромеро_Бонфим_Марлос",562,7,56,15.5
"Кривенко_Віктор_Миколайович",558,4,39,18.0
"Жадан_і_Собаки",557,4,40,14.0
"Курчатов_Ігор_Васильович",554,2,35,16.5
"Харківський_національний_університет_повітряних_сил_імені_Івана_Кожедуба",553,2,36,17.0
"Волобуєв_Михайло_Симонович",552,7,36,15.0
"Харківське_державне_авіаційне_виробниче_підприємство",550,5,33,16.0
"Фельдман_Олександр_Борисович",544,4,27,16.5
"Майдан_Свободи_(Харків)",544,4,34,16.0
"Семиноженко_Володимир_Петрович",543,2,102,12.0
"Тимченко_Йосип_Андрійович",541,4,58,15.5
"Ніколюк_Віктор_Дмитрович",540,6,38,15.0
"Сугоняко_Олександр_Леонідович",539,1,180,7.5
"Військовий_інститут_танкових_військ_НТУ_«ХПІ»",531,4,32,17.5
"Богатирьова_Раїса_Василівна",529,5,39,15.0
"Металіст_(стадіон)",527,4,51,15.0
"Покровський_собор_(Харків)",526,4,42,14.0
"Кобін_Василь_Васильович",521,2,96,9.5
"Україна_(велосипед)",518,9,26,16.0
"Проспект_Петра_Григоренка_(Харків)",516,1,70,6.5
"Бєлоусов_Євген_Вікторович",511,4,37,16.0
"3-тя_бригада_оперативного_призначення_НГ_(Україна)",509,4,37,16.0
"Міжнародний_аеропорт_«Харків»",509,8,30,15.0
"Соколенко_Андрій_Аполлінарійович",509,5,137,9.5
"Кушнарьов_Євген_Петрович",502,5,52,12.5
"Павелко_Андрій_Васильович",501,4,39,13.5
"Сидоренко_Олександр_Аркадійович",500,6,61,14.5
"Депеш_Мод",499,4,31,15.5
"Чубарева_Ольга_Олексіївна",480,1,56,8.0
"Т-80УД",479,4,39,14.0
"Харківська_міська_рада",464,1,27,14.0
"Яровий_Сергій_Анатолійович",464,3,80,12.0
"Суслов_Віктор_Іванович",462,1,51,11.0
"Тайсон_Барселлос_Фреда",462,6,56,13.0
"Петренко_Олег_Миколайович",455,0,81,11.5
"Клуб_сімейного_дозвілля",451,5,27,14.0
"Михайлюта_Олег_Ігорович",450,7,24,13.5
"Турбоатом",448,3,24,15.0
"Пильчиков_Микола_Дмитрович",445,0,44,8.5
"Богословська_Інна_Германівна",438,5,28,12.0
"Писаренко_Валерій_Володимирович",435,3,29,13.5
"Чечетов_Михайло_Васильович",431,2,30,12.5
"Левитський_Микола_Васильович",429,4,43,10.0
"Маліков_Віталій_Володимирович",429,1,115,8.0
"III_Всеукраїнський_з'їзд_Рад",426,3,30,13.5
"Лавринович_Олександр_Володимирович",424,2,35,12.0
"Автошлях_М_03",422,5,23,13.5
"Дозор-Б",422,3,24,13.0
"Белебеха_Іван_Олексійович",421,0,282,2.0
"Антонович_Дмитро_Володимирович",421,6,26,12.5
"Харківський_національний_університет_радіоелектроніки",421,2,25,12.0
"Ярославський_Олександр_Владиленович",419,5,29,13.0
"Харківська_губернія",418,5,27,14.0
"Ракло",417,4,49,11.5
"Кирющенко_Олексій_Адольфович",415,2,30,12.5
"Національний_аерокосмічний_університет_імені_М._Є._Жуковського_«Харківський_авіаційний_інститут»",411,5,23,12.5
"Національна_академія_Національної_гвардії_України",410,5,26,12.5
"Слово_(будинок)",410,3,39,10.5
"Білецький_Володимир_Стефанович",409,3,25,11.5
"Пилипишин_Віктор_Петрович",408,4,28,11.0
"Семенюк-Самсоненко_Валентина_Петрівна",407,4,25,12.0
"Атрощенко_Василь_Іванович",404,1,54,6.0
"Кошелєва_Альона_Володимирівна",402,1,74,11.0
"Алчевський_Олексій_Кирилович",396,0,118,7.5
"Харків-Пасажирський",395,5,24,12.0
"Харківський_ботанічний_сад",386,1,28,10.0
"Дзеркальний_струмінь",385,2,32,10.0
"Харківський_національний_академічний_театр_опери_та_балету_імені_Миколи_Лисенка",383,5,25,11.5
"Гегедош_Роберт_Володимирович",382,2,24,11.0
"Аваков_Олександр_Арсенович",380,2,44,8.0
"Ужвій_Наталія_Михайлівна",377,5,20,11.5
"Туган-Барановський_Михайло_Іванович",375,3,29,12.0
"Природно-заповідний_фонд_Харкова",375,0,32,8.0
"Перенесення_столиці_УСРР_з_Харкова_до_Києва",372,3,24,10.0
"Барабашово",371,2,25,11.5
"Т-16_(трактор)",369,4,20,11.0
"Віннік_Іван_Іванович",368,2,40,8.5
"Окремий_загін_розвідки_спеціального_призначення_«Арес»",366,4,27,11.5
"Харківський_колегіум",363,1,21,11.0
"Манжура_Іван_Іванович",363,3,36,8.0
"Боровиковський_Левко_Іванович",362,2,24,10.5
"Харківський_велосипедний_завод",357,1,19,11.0
"Панч_Петро_Йосипович",353,1,33,11.5
"Баулін_Юрій_Васильович",348,1,70,7.0
"Денисенко_Анатолій_Петрович",344,2,26,9.0
"Всесвіт_(журнал)",342,3,25,9.5
"Люди,_пов'язані_з_Харковом",339,0,24,10.0
"Богуслаєв_Вячеслав_Олександрович",339,4,21,10.5
"Василь_Еллан-Блакитний",339,5,18,10.0
"Межевікін_Євген_Миколайович",338,2,55,8.0
"Поліщук_Валер'ян_Львович",338,1,22,10.0
"Губський_Юрій_Іванович",337,0,79,3.0
"Кнорозов_Юрій_Валентинович",332,2,35,8.0
"Національний_університет_цивільного_захисту_України",330,3,23,10.0
"Атрошенко_Владислав_Анатолійович",328,2,24,10.0
"Срезневський_Ізмаїл_Іванович",328,2,19,10.0
"Рахманін_Сергій_Іванович",328,3,24,9.5
"Дробицький_Яр",327,0,30,10.0
"Вернадський_Іван_Васильович",327,2,24,10.0
"Бублик_Юрій_Васильович",326,1,26,9.5
"Папа_Гує",325,3,44,8.0
"Добкін_Дмитро_Маркович",324,1,32,9.5
DCH,324,2,20,10.5
"Шевченківський_район_(Харків)",324,2,20,10.5
"Погорєлов_Олексій_Васильович",323,2,43,6.5
"Свідзінський_Володимир_Євтимович",321,3,33,9.0
"Колесніченко_Вадим_Васильович",318,2,20,9.0
"Бучма_Амвросій_Максиміліанович",318,3,21,9.5
"Сухомлин_Сергій_Іванович",316,2,20,9.0
"Веракса_Максим_Олександрович",315,0,43,7.5
"Іваненко_Оксана_Дмитрівна",314,1,26,7.5
"Балабуєв_Петро_Васильович",310,1,81,6.0
"Клімат_Харкова",309,2,38,6.0
"Марко_Девич",307,4,17,10.0
"Харківський_національний_університет_внутрішніх_справ",306,2,19,8.0
"Фатєєва_Наталя_Миколаївна",304,1,23,9.0
"Харківський_національний_педагогічний_університет_імені_Григорія_Сковороди",304,1,25,9.0
"Бєсєдін_Артем_Юрійович",303,0,40,7.5
"Уда_(річка)",302,1,32,9.0
"Яловий_Михайло_Омелянович",302,2,26,8.5
"Тацій_Василь_Якович",302,1,22,8.5
"Національний_університет_фізичного_виховання_і_спорту_України",301,2,26,8.0
"Харків_(річка)",300,1,34,7.5
"Парк_ім._Квітки-Основ'яненка",299,1,71,5.0
"Заваров_Олександр_Анатолійович",298,2,23,8.0
"Свято-Успенський_собор_(Харків)",298,2,28,8.0
"Будинок_«Слово»_(фільм,_2017)",297,0,26,8.0
"Сокальський_Петро_Петрович",297,1,31,6.5
"Список_станцій_Харківського_метрополітену",296,3,18,9.5
"Акименко_Олександр_Олександрович",296,0,72,4.0
"Український_державний_університет_залізничного_транспорту",295,1,27,8.5
"Люлька_Архип_Михайлович",295,1,56,7.5
"Східне_оперативно-територіальне_об'єднання_НГУ",294,3,17,8.5
"Вімм-Білль-Данн_Україна",294,2,19,9.0
"Жаботинський_Леонід_Іванович",293,3,20,8.0
"Кальченко_Сергій_Віталійович",292,2,31,7.0
"Мартос_Борис_Миколайович",291,2,42,8.0
"Аласанія_Зурабі_Григорович",290,3,26,8.0
"Шалімов_Олександр_Олексійович",290,0,21,8.0
"Харківський_національний_економічний_університет_імені_Семена_Кузнеця",289,2,27,8.0
"Перша_битва_за_Харків",284,1,18,9.0
"Список_вулиць_Харкова_(К)",284,0,23,8.5
"Вовчанчин_Ігор_Ярославович",284,0,30,6.0
"Список_вулиць_Харкова_(М)",283,0,25,10.0
"Луганський_прикордонний_загін",283,2,17,8.5
"Харківський_національний_університет_міського_господарства_імені_О._М._Бекетова",282,2,20,9.0
"Харківський_зоопарк",282,1,22,7.0
"Геліос_(футбольний_клуб)",279,1,16,8.0
"Кіпріанов_Андрій_Іванович",279,0,39,6.0
"Техноком",279,1,16,9.0
"Українська_академія_друкарства",277,4,16,8.0
"Гмиря_Борис_Романович",276,2,17,8.5
"Севрук_Юрій_Григорович",275,2,26,7.5
"Прокопович-Ткаченко_Дмитро_Ігорович",275,1,54,4.5
"Косач_Михайло_Петрович",274,3,25,8.5
"Козловський_Іван_Семенович",274,3,17,7.0
"Дніпро_(журнал)",272,0,17,8.0
"Лимонов_Едуард_Веніамінович",271,3,17,8.5
"Полтавський_політехнічний_коледж",271,1,19,7.5
"Т-012_(трактор)",270,2,20,7.5
"Турист_(велосипед)",270,3,15,8.0
"5-та_окрема_бригада_НГ_(Україна)",270,3,21,7.0
"Список_вулиць_Харкова_(П)",269,0,19,8.0
"Сердюк_Лесь_Олександрович",269,2,38,7.0
"Бєлгородсько-Харківська_операція",268,0,23,8.0
"Ліцей-інтернат_№23_«Кадетський_корпус»",265,2,27,6.5
"Проросійські_виступи_у_Харкові_(2014)",265,2,24,8.0
"Шаповалов_Юрій_Анатолійович",264,0,18,7.0
"Копиленко_Олександр_Іванович",264,0,28,8.0
"Лунченко_Валерій_Валерійович",264,2,19,7.5
"Харківська_медична_академія_післядипломної_освіти_МОЗ_України",263,1,21,7.0
"Первомайський_Леонід_Соломонович",263,3,32,8.0
"Загорій_Гліб_Володимирович",262,2,44,6.5
"Шрамко_Юрій_Меркурійович",261,0,68,2.0
"Індустріальний_район_(Харків)",261,2,21,7.0
"Ранок_(видавництво,_Харків)",261,1,17,8.5
"Сумська_вулиця_(Харків)",261,1,19,7.0
"Мірошниченко_Євгенія_Семенівна",259,1,18,8.0
"Олійник_Володимир_Миколайович",259,2,21,8.0
"Шишкова_Оксана_Валеріївна",256,0,32,5.0
"Смолич_Юрій_Корнійович",256,2,21,8.0
"Свято-Благовіщенський_кафедральний_собор_(Харків)",256,2,18,7.0
"Саймон_Кузнець",256,3,21,6.0
"Оркестр_Че",256,3,16,7.5
"Тлумак_Андрій_Богданович",254,1,27,7.0
"Харківське_шосе_(Київ)",253,0,17,7.0
"Воробей_Андрій_Олексійович",252,3,17,7.5
"Майдан_Конституції_(Харків)",252,2,42,7.0
"Данилевський_Олександр_Якович",251,2,19,6.0
"Фесенко_Володимир_В'ячеславович",250,2,19,7.0
"Пам'ятник_Воїнам-визволителям_(Харків)",250,0,25,7.0
"Головко_Андрій_Васильович",250,2,19,7.0
"Електроважмаш",249,1,16,7.5
"Список_вулиць_Харкова_(С)",249,0,26,9.0
"Харківська_державна_наукова_бібліотека_імені_В._Г._Короленка",249,0,16,7.0
"Дудко_Денис_Юрійович",248,1,75,4.0
"Теракт_під_час_Маршу_єдності_в_Харкові_(2015)",247,2,32,6.0
"Сад_імені_Тараса_Шевченка_(Харків)",247,1,23,6.5
"Валяшко_Микола_Овксентійович",247,0,28,5.0
"Петрицький_Анатолій_Галактіонович",247,1,20,7.5
"Гладкий_Олександр_Миколайович",247,0,24,7.0
"Мацієвич_Левко_Макарович",246,1,16,6.0
"Назаренко_Сергій_Юрійович",244,2,14,7.0
Drudkh,243,3,15,7.0
"Харківський_національний_університет_мистецтв_імені_Івана_Котляревського",243,1,19,6.5
Nokturnal_Mortum,243,2,15,8.0
"Харківське_конструкторське_бюро_машинобудування",242,1,15,8.0
"Фоліо_(видавництво)",240,2,18,6.5
"Вулиця_Бучми_(Харків)",237,1,22,7.5
"Харківський_національний_медичний_університет",237,1,15,8.0
"Донецьке_городище",235,1,22,6.0
"Кекелія_Віра_Варламівна",235,1,30,6.0
"Автошлях_М_18",235,0,35,6.0
"Гарамова_Римма_Геннадіївна",233,1,71,5.0
"Харківський_апеляційний_суд",233,1,17,6.0
"Гнатов_Андрій_Вікторович",232,2,16,7.0
"Данилевський_Василь_Якович",231,0,20,7.0
"Кириченко_Сергій_Олександрович_(генерал_армії)",230,1,29,5.0
"Андрієвський_Олександр_Петрович",230,0,39,4.0
Hate_Forest,229,1,43,6.0
"Герб_Харкова",229,1,19,6.0
"Харківська_(станція_метро)",227,2,17,7.0
"Мисла_Мирослав_Іванович",226,4,17,6.0
"Сенченко_Іван_Юхимович",226,0,21,7.0
"Єрмилов_Василь_Дмитрович",226,0,14,7.0
"Шенцев_Дмитро_Олексійович",224,1,17,6.0
"Гутцайт_Оксана_Петрівна",223,1,41,5.0
"Худоб'як_Ігор_Орестович",223,1,22,6.5
"Харківська_гуманітарно-педагогічна_академія",222,1,21,6.0
"Добровольський_Володимир_Анатолійович",221,0,34,4.5
"Мала_Південна_залізниця",220,1,91,4.0
"Харківський_військовий_університет",219,2,15,6.5
"Касьян_Микола_Андрійович",219,3,15,6.0
"Слобідський_район",219,1,17,6.0
"Київське_вище_військове_інженерне_училище_зв'язку",218,1,13,6.0
"Київський_район_(Харків)",218,1,17,7.0
"Тесленко_Данило_Ігорович",218,1,22,6.0
"Ушкалов_Леонід_Володимирович",217,0,18,6.0
"Ігор_(Ісіченко)",217,2,14,6.0
"Українська_медична_стоматологічна_академія",217,1,21,6.5
"Штогаренко_Андрій_Якович",217,1,28,6.0
"Т-150_(трактор)",216,1,16,7.0
"Котвіцький_Ігор_Олександрович",216,1,25,5.0
"Губаренко_Віталій_Сергійович",216,0,22,5.0
"Московський_район_(Харків)",215,1,15,6.5
"Полінкевич_Леонід_Олександрович",214,0,69,3.0
"Український_альманах",213,0,67,3.0
"Національний_фармацевтичний_університет",213,0,15,6.5
"Генрі_Лайон_Олді",213,1,23,6.0
"Буряк_Леонід_Йосипович",213,1,25,5.5
"Березовський_Денис_Валентинович",212,2,13,6.0
"UA:_Харків",211,2,19,6.0
"Рогань_(пивзавод)",211,2,24,6.0
"Кучер_Олександр_Миколайович",210,1,18,6.5
"Цертелєв_Микола_Андрійович",210,1,16,6.0
"Медведько_Олександр_Іванович",207,3,13,7.0
"Баганець_Олексій_Васильович",206,1,15,6.0
"Автошлях_E105",206,1,21,6.0
"Яресько_Катерина_Вікторівна",206,2,20,5.0
"Могилко_Костянтин_Вікторович",205,1,28,5.0
"Сумцов_Микола_Федорович",205,1,16,6.0
"Харківський_трамвай",205,2,28,5.0
"Шестакова_Ніна_Іванівна",204,1,16,6.0
"ХТЗ-2511_(трактор)",203,1,16,5.5
"Плотницький_Олег_Юрійович",202,1,27,5.0
"Ювілейний_проспект_(Харків)",202,2,21,5.0
"Сумський_прикордонний_загін",201,2,27,6.0
"БВМП-84",201,0,14,6.0
"Визволення_Харкова_від_фашистських_загарбників_(монета)",199,0,25,4.0
"Микитенко_Іван_Кіндратович",198,1,21,5.5
"Московський_проспект_(Харків)",198,1,24,6.0
"Третя_битва_за_Харків",198,1,15,6.0
"Убивство_харківського_судді",197,0,95,2.0
"Одеська_(станція_метро,_Харків)",197,1,13,5.0
"Мартиненко_Микола_Володимирович",197,1,17,6.0
"Vivat_(видавництво)",196,1,13,5.0
"Ананченко_Олександр_Євгенович",195,2,15,5.0
"Дьомін_Олег_Олексійович",194,1,63,3.5
"Основ'янський_район",194,1,14,5.5
"Савкін_Олег_Володимирович",194,1,20,5.0
"Лубінець_Дмитро_Валерійович",193,0,23,5.0
"Крушельницький_Антін_Володиславович",193,1,14,5.5
"Мейєр_Зайдер",192,2,15,5.5
"Харківський_національний_технічний_університет_сільського_господарства_імені_Петра_Василенка",192,2,25,4.0
"Монзуль_Катерина_Володимирівна",192,0,101,1.0
"Якименко_Федір_Степанович",191,0,21,4.0
"Деркач_Борис_Юрійович",191,0,84,2.0
"Список_вулиць_Харкова_(В)",190,0,15,6.0
"Ізмайлов_Микола_Аркадійович",190,0,26,5.0
"Левченко_Петро_Олексійович",189,0,21,5.0
"Бісквіт-Шоколад",188,1,23,6.0
"Полежака_Артем_Якович",188,0,22,5.0
"Цапюк_Степан_Кирилович",186,1,12,5.0
"Гризодубова_Валентина_Степанівна",186,0,19,5.0
"Олесь_Ясний",185,1,26,5.0
Velotrade,185,1,14,5.5
"Харківська_ТЕЦ-5",185,1,15,6.0
"Бурачек_Микола_Григорович",184,0,16,6.0
"Цаплієнко_Андрій_Юрійович",184,1,21,4.5
"Мегабанк",182,0,14,6.0
"Стрижак_Андрій_Андрійович",181,0,32,4.0
"Веприцький_Роман_Сергійович",181,0,41,3.0
"164-та_радіотехнічна_бригада_(Україна)",180,1,16,5.0
"Яковенко_Олександр_Павлович",179,0,26,5.0
"Сула_Дмитро_Анатолійович",179,0,36,3.0
"Бушуєв_Костянтин_Володимирович",179,2,10,6.0
"Рибалка_Сергій_Олександрович",178,0,25,4.5
"Салтівка",178,1,13,6.0
"Фомін_Руслан_Миколайович",178,0,21,4.0
"Галовський_де_Ласерда_Едмар",176,1,11,6.0
"Немишлянський_район",175,1,16,5.0
"Харківська_фортеця",175,1,25,3.5
"Транспорт_Харкова",175,0,24,4.0
"Хладопром",175,1,14,5.0
"Список_вулиць_Харкова_(Г)",172,0,17,5.0
"Іванчик_Віктор_Петрович",172,0,13,4.5
"Харківський_фізико-технічний_інститут",172,1,14,5.0
"Біловол_Олександр_Миколайович",171,0,11,5.0
"Євдокимов_Володимир_Миколайович",171,1,41,4.0
"Єременко_Валентин_Никифорович",171,0,21,3.0
"Дунаєвський_Ісак_Осипович",170,1,15,5.0
"Лопань_(притока_Уди)",169,0,19,4.0
"Тупицький_Олександр_Миколайович",168,1,46,3.0
"Худжамов_Рустам_Махмудкулович",168,0,63,3.0
"Кобцев_Михайло_Валентинович",168,0,16,5.0
"Водяной_Михайло_Григорович",168,0,13,5.0
"Білецький_Олександр_Іванович",168,0,13,4.5
"Шульженко_Клавдія_Іванівна",168,0,21,4.0
"Український_вісник_(1816—1819)",168,1,12,4.0
"Безсонов_Володимир_Васильович",167,1,12,4.5
"Кацуба_Олександр_Володимирович",167,0,20,3.5
"Сас_Сергій_Володимирович",167,0,37,3.0
"ХТЗ-170_(трактор)",167,0,10,4.0
"Онопенко_Василь_Васильович",166,1,11,5.5
"Фоменко_Михайло_Іванович",166,1,11,5.5
"Лаврик_Микола_Іванович",165,1,15,4.5
"Нова_ґенерація",165,0,15,4.0
"Русанівський_Віталій_Макарович",165,2,13,4.5
"Пам'ятник_незалежності_(Харків)",165,0,34,4.0
"Васильєв_Геннадій_Андрійович",164,0,14,5.0
"Бондаренко_Богдан_Вікторович",163,0,19,4.0
"Граве_Дмитро_Олександрович",163,0,16,5.0
"Захар_Май",162,1,12,4.0
"Гіршфельд_Анатолій_Мусійович",162,1,13,4.0
"302-й_зенітний_ракетний_полк_(Україна)",162,1,13,5.0
"Торохтій_Олексій_Павлович",162,1,18,5.0
"Тронько_Петро_Тимофійович",161,0,24,4.0
"Бова_Юрій_Анатолійович",161,1,16,4.0
"Список_вулиць_Харкова_(Б)",161,0,15,5.0
"Габель_Юрій_Орестович",161,0,14,5.0
"Олійник_Денис_Вікторович",161,1,10,5.0
"Дерегус_Михайло_Гордійович",160,1,11,5.0
"Хворост_Люцина_Володимирівна",160,0,17,4.0
"Алехандро_Гомес",160,1,15,3.0
"Шумілкін_Володимир_Андрійович",160,1,10,4.5
