name,total,min,max,median
"Харківський_національний_університет_повітряних_сил_імені_Івана_Кожедуба",494,6,32,15.0
"Білецький_Володимир_Стефанович",494,7,34,14.0
"Марко_Девич",491,6,47,14.0
"Антонович_Дмитро_Володимирович",488,2,56,12.0
5'nizza,488,7,28,16.0
"Мезенцева_Марія_Сергіївна",483,2,52,14.0
"3-тя_бригада_оперативного_призначення_НГ_(Україна)",483,5,30,16.0
"Парк_імені_Максима_Горького_(Харків)",482,6,47,15.0
"Завод_імені_В._О._Малишева",482,5,32,15.0
"Атрошенко_Владислав_Анатолійович",478,5,41,13.0
"Карасьов_Вадим_Юрійович",474,2,49,12.0
"Василь_Еллан-Блакитний",474,3,45,15.0
"Булаховський_Леонід_Арсенійович",473,3,45,12.0
"Гегедош_Роберт_Володимирович",469,3,59,10.0
"Кацуба_Олександр_Володимирович",465,1,118,6.0
"Шпенов_Дмитро_Юрійович",465,1,91,10.0
"Харківська_міська_рада",462,6,24,15.0
"Барабашово",461,4,28,14.0
"Бондаренко_Олег_Володимирович",454,2,32,14.0
"Міжнародний_аеропорт_«Харків»",452,6,38,13.0
"Литвиненко_Леонід_Михайлович",449,0,66,8.0
"Теракт_під_час_Маршу_єдності_в_Харкові_(2015)",447,2,51,12.0
"Т-84-120_«Ятаган»",447,7,29,14.0
"Павелко_Андрій_Васильович",444,4,35,13.0
"Саймон_Кузнець",444,4,35,12.0
"Національна_академія_Національної_гвардії_України",443,4,22,14.0
"Кобін_Василь_Васильович",442,3,31,13.0
"Бондаренко_Олександр_Вікторович_(політичний_діяч)",436,5,121,10.0
"Кащенко_Микола_Феофанович",434,1,47,13.0
"Харківський_національний_університет_будівництва_й_архітектури",434,5,27,14.0
"Сад_імені_Тараса_Шевченка_(Харків)",430,4,40,13.0
"Лавринович_Олександр_Володимирович",428,3,57,11.0
"Клуб_сімейного_дозвілля",427,4,28,14.0
"Соболь_Едуард_Олександрович",423,2,78,8.0
"Світлична_Надія_Олексіївна",418,2,59,11.0
"Автошлях_М_03",417,7,26,13.0
"Набок_Олександр_Миколайович",410,0,88,6.0
"Фукс_Павло_Якович",409,1,50,10.0
"Список_станцій_Харківського_метрополітену",407,6,29,12.0
"Козловський_Іван_Семенович",406,1,37,10.0
"Тимченко_Йосип_Андрійович",404,6,28,11.0
"Харків-Пасажирський",404,3,23,14.0
"Харківський_національний_університет_радіоелектроніки",404,5,25,12.0
"Окремий_загін_розвідки_спеціального_призначення_«Арес»",402,7,22,13.0
"Ченчик_Вадим_Миколайович",397,2,143,6.0
"Список_вулиць_Харкова_(К)",396,1,45,14.0
"Україна_(велосипед)",393,5,25,12.0
"Будинок_«Слово»_(фільм,_2017)",392,3,36,11.0
"Харківський_національний_університет_внутрішніх_справ",392,5,22,12.0
"Райнін_Ігор_Львович",391,4,26,13.0
"Яловий_Михайло_Омелянович",390,2,36,10.0
DCH,390,4,28,12.0
"Забіла_Наталя_Львівна",388,2,33,11.0
"Всеукраїнський_з'їзд_рад_(Харків)",387,0,39,10.0
"Півоваренко_Павло_Васильович",386,3,48,10.0
"Т-16_(трактор)",380,4,28,11.0
"Кушнарьов_Євген_Петрович",380,5,23,12.0
"Загорій_Гліб_Володимирович",378,5,37,11.0
"Назаренко_Сергій_Юрійович",375,2,56,10.0
"Майдан_Свободи_(Харків)",374,5,17,13.0
"Литвинов_Олексій_Ігорович",372,2,34,10.0
"Бєсєдін_Артем_Юрійович",371,2,53,7.0
"Харківська_губернія",369,2,20,12.0
"Щоголів_Яків_Іванович",364,0,43,8.0
"Лукашев_Олександр_Анатолійович",362,2,30,9.0
"Воробей_Андрій_Олексійович",361,3,58,10.0
"Тютюнник_Григорій_Михайлович",361,3,23,12.0
"Гмиря_Борис_Романович",359,1,23,10.0
"Вірський_Павло_Павлович",359,3,56,9.0
"Суслов_Віктор_Іванович",357,1,83,4.0
"Трублаїні_Микола_Петрович",357,3,26,12.0
"Національний_університет_фізичного_виховання_і_спорту_України",356,3,31,10.0
"Українська_академія_друкарства",356,4,24,11.0
"Іонушас_Сергій_Костянтинович",356,1,90,9.0
"Т-80УД",355,5,21,11.0
"Ніколюк_Віктор_Дмитрович",352,3,20,11.0
"Військовий_інститут_танкових_військ_НТУ_«ХПІ»",350,2,28,11.0
"Чернишов_Олексій_Михайлович",348,0,81,4.0
"Кириленко_Павло_Олександрович",346,4,19,11.0
"Сокуренко_Валерій_Васильович",346,3,26,11.0
"Список_вулиць_Харкова_(М)",345,0,31,12.5
"Бондар_Валерій_Юрійович",345,1,105,5.0
"Т-012_(трактор)",345,3,19,11.0
"Гапчинська_Євгенія_Геннадіївна",344,2,26,10.0
"Бар'яхтар_Віктор_Григорович",344,2,40,11.0
"Степовий_Яків_Степанович",344,1,31,9.0
"Дозор-Б",341,1,28,10.0
"Національний_аерокосмічний_університет_імені_М._Є._Жуковського_«Харківський_авіаційний_інститут»",340,1,21,11.0
"Екологічна_ситуація_в_Харкові",340,1,24,9.0
"Смолич_Юрій_Корнійович",339,1,90,8.0
"Іваненко_Дмитро_Дмитрович",339,0,60,6.0
"Дзеркальний_струмінь",335,0,40,10.0
"Східне_оперативно-територіальне_об'єднання_НГУ",332,4,23,10.0
"Бушуєв_Костянтин_Володимирович",332,1,24,9.0
"Кузьмук_Олександр_Іванович",331,5,20,10.0
"Шалімов_Олександр_Олексійович",331,2,24,10.0
"Ліщина_Іван_Юрійович",330,1,83,6.0
"Цаплієнко_Андрій_Юрійович",329,0,50,5.0
"Стець_Юрій_Ярославович",328,3,27,10.0
"Харківський_національний_академічний_театр_опери_та_балету_імені_Миколи_Лисенка",327,5,22,10.0
"Купрейчик_Ірина_Валеріївна",327,1,22,10.0
"Калюжняк_Анатолій_Миколайович",327,4,22,11.0
"Ювілейний_проспект_(Харків)",327,1,31,10.0
"Івашко_Володимир_Антонович",326,5,23,10.0
"Білецький_Андрій_Олександрович",324,1,37,8.0
"Техноком",324,2,52,8.0
"Харківський_національний_технічний_університет_сільського_господарства_імені_Петра_Василенка",323,1,54,9.0
"Українська_медична_стоматологічна_академія",322,0,25,9.0
"Севрук_Юрій_Григорович",321,1,104,6.0
"Шевченківський_район_(Харків)",319,3,19,10.0
"Список_вулиць_Харкова_(П)",317,0,28,11.0
"Депеш_Мод",315,2,18,10.0
"Шуст_Богдан_Романович",314,2,30,8.0
"Харківське_державне_авіаційне_виробниче_підприємство",312,3,30,9.0
"Буряк_Леонід_Йосипович",312,2,24,10.0
"302-й_зенітний_ракетний_полк_(Україна)",312,3,23,9.0
"Оркестр_Че",312,4,54,8.0
"Гутцайт_Оксана_Петрівна",308,1,39,7.0
"Гладкий_Олександр_Миколайович",308,2,41,8.0
"Апанович_Олена_Михайлівна",307,0,74,5.0
"Гордієнко_Костянтин_Олексійович",307,1,26,7.5
"Головко_Андрій_Васильович",306,1,25,9.0
"Сухомлин_Сергій_Іванович",305,3,32,8.0
"Харківський_національний_університет_міського_господарства_імені_О._М._Бекетова",305,4,21,9.0
"Харківський_національний_медичний_університет",305,3,24,9.0
"Семенюк-Самсоненко_Валентина_Петрівна",304,3,23,9.0
"Ушкалов_Леонід_Володимирович",304,0,19,10.0
"Турбоатом",304,4,18,9.0
"Манжура_Іван_Іванович",304,1,44,9.0
"Давтян_Олександр_Саркісович",301,1,87,5.0
"Список_вулиць_Харкова_(С)",301,0,34,10.0
"Тацій_Василь_Якович",301,4,26,9.0
"Курчатов_Ігор_Васильович",298,2,23,9.0
"Пам'ятники_Харкова",297,1,32,7.0
"Межевікін_Євген_Миколайович",297,2,24,8.0
"Синельников_Кирило_Дмитрович",294,0,36,8.5
"Богданов_Андрій_Євгенович",294,1,54,4.0
"Кнорозов_Юрій_Валентинович",291,2,19,10.0
"Галовський_де_Ласерда_Едмар",291,2,34,8.0
"Кірш_Олександр_Вікторович",289,1,29,7.0
"Заваров_Олександр_Анатолійович",288,2,20,8.0
"Харківське_шосе_(Київ)",288,1,28,8.0
"Овсянико-Куликовський_Дмитро_Миколайович",284,0,58,4.0
"Герб_Харкова",284,1,33,7.0
"Харківська_медична_академія_післядипломної_освіти_МОЗ_України",282,0,29,9.0
"Сушко_Павло_Миколайович",282,0,46,7.0
"Фоменко_Михайло_Іванович",281,1,32,7.0
"Одеська_(станція_метро,_Харків)",280,3,22,9.0
"Русанівський_Віталій_Макарович",280,2,24,8.0
"Харківський_національний_педагогічний_університет_імені_Григорія_Сковороди",279,2,19,8.0
"Кулешов_Микола_Валерійович",279,1,53,8.0
"Панч_Петро_Йосипович",277,1,21,9.0
"Алчевська_Христина_Данилівна",276,0,26,8.0
"Харківська_гуманітарно-педагогічна_академія",275,1,19,9.0
"Саржин_Яр",275,3,24,8.0
"Бучма_Амвросій_Максиміліанович",274,1,18,8.0
"Бекетов_Олексій_Миколайович",272,2,20,8.0
"Жаботинський_Леонід_Іванович",272,0,24,7.0
"Барабашов_Микола_Павлович",270,1,48,6.0
"Микитенко_Іван_Кіндратович",270,1,70,6.0
"Таранушенко_Стефан_Андрійович",270,0,22,9.0
"Харків_(річка)",269,1,24,8.0
"Солошенко_Юрій_Данилович",267,0,66,3.0
"Веракса_Максим_Олександрович",267,1,23,8.0
"Ранок_(видавництво,_Харків)",266,2,19,8.0
"Вовчанчин_Ігор_Ярославович",266,2,22,7.0
"Московський_район_(Харків)",266,1,18,9.0
"Харківська_(станція_метро)",265,3,17,8.0
"Донченко_Олесь_Васильович",265,1,49,4.5
"Пилипишин_Віктор_Петрович",264,3,18,8.0
"Цертелєв_Микола_Андрійович",263,0,30,7.5
"Кузнецов_Сергій_Сергійович",262,1,82,3.0
"Кучер_Олександр_Миколайович",262,1,18,9.0
"Бекетов_Микола_Миколайович",262,1,23,6.0
"Список_вулиць_Харкова_(Г)",261,0,19,8.0
"Олійник_Володимир_Миколайович",261,2,20,8.0
"Данилевський_Василь_Якович",259,1,20,8.0
"Лимонов_Едуард_Веніамінович",257,3,15,8.0
"Видавець_Олександр_Савчук",257,0,20,9.0
"Харківський_апеляційний_суд",256,0,18,8.0
"Список_вулиць_Харкова_(В)",255,1,20,9.0
"Колесніченко_Вадим_Васильович",255,2,23,8.0
"Населення_Харкова",255,2,16,7.0
"Богословська_Інна_Германівна",253,3,18,7.0
"Західна_Україна_(літературна_організація)",252,0,35,5.0
"164-та_радіотехнічна_бригада_(Україна)",252,0,30,8.0
"Мороз_Володимир_Вікторович",251,1,30,6.0
"Петренко_Михайло_Миколайович",250,2,17,8.0
"Жилін_Євген_Володимирович",250,2,39,6.5
"Кривенко_Віктор_Миколайович",249,3,19,7.0
"Дробицький_Яр",249,0,23,7.5
"5-та_окрема_бригада_НГ_(Україна)",249,3,16,7.0
"Ліцей-інтернат_№23_«Кадетський_корпус»",248,1,30,7.0
"Шишкова_Оксана_Валеріївна",248,0,23,6.5
"Лежньова_Ольга_Миколаївна",247,1,17,7.0
"Харківська_школа_романтиків",247,1,26,6.5
"Інститут_літератури_імені_Тараса_Шевченка_НАН_України",247,1,17,7.0
"Сердюк_Лесь_Олександрович",246,2,17,7.0
"Левитський_Микола_Васильович",245,1,20,6.0
"Луганський_прикордонний_загін",244,2,17,8.0
"Харківський_коксовий_завод",244,0,19,7.5
"Покровський_собор_(Харків)",244,2,16,7.0
"Магомедов_Муса_Сергоєвич",244,1,21,7.0
"Лунченко_Валерій_Валерійович",244,2,22,7.0
"Микиша_Дмитро_Сергійович",243,2,20,7.0
"Гнатов_Андрій_Вікторович",243,1,34,6.0
"Боровиковський_Левко_Іванович",243,1,19,7.0
"Харківська_гімназія_№_6",242,1,33,5.0
"Хаханов_Володимир_Іванович",242,0,67,4.5
"Акуленко_Валерій_Вікторович",241,0,40,5.0
"Фатєєва_Наталя_Миколаївна",241,1,32,6.0
"Кіпріанов_Андрій_Іванович",241,0,20,7.0
"Тлумак_Андрій_Богданович",240,1,29,7.0
"Первомайський_Леонід_Соломонович",240,1,22,7.0
"Волошин_Владислав_Валерійович",239,1,20,5.0
"Бакумов_Олександр_Сергійович",239,3,29,7.5
"Сердюк_Анатолій_Васильович",238,1,35,5.0
"Плетньов_Кирило_Володимирович",237,1,15,7.0
"Індустріальний_район_(Харків)",236,1,17,8.0
"Древченко_Петро_Семенович",233,0,41,1.5
"Харківський_військовий_університет",233,0,31,7.0
"Дмитрієв_Микола_Ізмайлович",233,0,25,6.0
"Електроважмаш",232,1,23,7.0
"Пилипенко_Сергій_Володимирович",231,1,25,5.0
"Харківський_національний_аграрний_університет_імені_В._В._Докучаєва",231,1,16,7.0
"Столярчук_Юрій_Васильович",230,1,48,5.0
"Медведько_Олександр_Іванович",230,0,16,6.0
"Бурачек_Микола_Григорович",228,0,24,6.0
"Вімм-Білль-Данн_Україна",228,0,14,7.0
"Гордійчук_Володимир_Іванович",227,0,33,5.0
"Іваненко_Оксана_Дмитрівна",226,1,17,6.0
"Гецко_Іван_Михайлович",225,1,21,6.0
"Проспект_Петра_Григоренка_(Харків)",225,1,48,5.0
"Сумська_вулиця_(Харків)",225,1,19,7.0
"Київський_район_(Харків)",222,2,16,7.0
"Всесвіт_(журнал)",220,1,19,7.0
"Люлька_Архип_Михайлович",220,1,20,7.0
"Петрицький_Анатолій_Галактіонович",220,2,17,5.0
"Осадча_Віра_Миколаївна",219,0,18,7.0
"Рубін_Едуард_Юхимович",218,0,59,4.5
"Михайлов_Борис_Андрійович",217,1,14,7.0
"Гарбуз_Дмитро_Юрійович",217,0,43,5.0
"Тронько_Петро_Тимофійович",216,1,34,5.0
"Мусіяка_Віктор_Лаврентійович",215,1,17,6.0
"Національний_фармацевтичний_університет",214,2,18,6.0
"Харківський_трамвай",214,2,15,6.0
"Шенцев_Дмитро_Олексійович",214,0,19,6.0
"Березовський_Денис_Валентинович",214,1,13,7.0
"Харківський_велосипедний_завод",213,2,14,7.0
"Ельтеков_Олександр_Павлович",213,1,20,4.5
"Т-150_(трактор)",212,1,13,6.0
"Іванчик_Віктор_Петрович",212,1,20,6.0
"Список_вулиць_Харкова_(Б)",212,0,23,6.0
"Волобуєв_Михайло_Симонович",211,0,20,5.0
"Нестеренко_Кирилл_Олександрович",211,0,17,7.0
"Бенч_Ольга_Григорівна",210,0,45,4.0
"Косач_Михайло_Петрович",210,2,13,7.0
"Вальтер_Антон_Карлович",208,0,21,6.0
"Харківська_державна_наукова_бібліотека_імені_В._Г._Короленка",208,0,16,6.0
"Автошлях_М_18",207,0,15,6.0
"Київське_вище_військове_інженерне_училище_зв'язку",207,0,12,7.0
"Турист_(велосипед)",206,1,11,6.0
"Аваков_Олександр_Арсенович",205,2,24,7.0
"Файнберг_Яків_Борисович",204,0,22,5.0
"Харківський_національний_університет_мистецтв_імені_Івана_Котляревського",204,0,12,7.0
"Свято-Благовіщенський_кафедральний_собор_(Харків)",204,2,24,6.0
"Безсонов_Володимир_Васильович",203,2,15,7.0
Drudkh,202,1,16,7.0
"Приступа_Едуард_Вікторович",202,0,16,5.0
"Слобідський_район",202,1,19,5.5
"Закревський_Микола_Васильович",201,0,14,6.0
"Молодіжний_парк_(Харків)",201,1,13,6.0
"Миколайчук_Олег_Іванович",201,2,13,6.0
"Коростельов_Євген_Володимирович",200,0,132,1.5
"Білодід_Іван_Костянтинович",200,1,19,6.0
"Данилевський_Олександр_Якович",200,0,22,5.0
"Перелісна_Катерина_Федорівна",199,0,20,6.0
Nokturnal_Mortum,199,1,14,6.0
"ХТЗ-2511_(трактор)",199,1,12,6.0
"Аверін_Віктор_Григорович",199,0,18,7.0
"Денисенко_Анатолій_Петрович",198,1,25,6.0
"Кирющенко_Олексій_Адольфович",198,1,12,7.0
"Вулиця_Гвардійців-Широнінців_(Харків)",197,2,40,6.0
"Слісаренко_Олекса_Андрійович",197,0,11,7.0
"Український_державний_університет_залізничного_транспорту",197,1,13,6.0
"Халімон_Павло_Віталійович",197,2,18,5.0
"Харківський_фізико-технічний_інститут",197,0,25,6.0
"Харківський_національний_автомобільно-дорожній_університет",195,2,15,5.0
"Петренко_Олег_Миколайович",195,1,13,5.0
"Білецький_Олександр_Іванович",194,1,12,6.0
"Мельничук_Микола_Олегович",194,1,17,6.0
"Вулиця_Євгена_Котляра_(Харків)",194,1,15,6.0
"Ґео_Шкурупій",194,0,13,6.0
"Бойко_Віктор_Степанович",194,0,29,4.0
"Блажівський_Євген_Миколайович",194,0,79,3.0
"Комарницький_Віталій_Мар'янович",193,1,15,6.0
"Мисик_Василь_Олександрович",193,1,20,5.0
"Іоано-Богословський_храм_(Харків)",191,1,51,4.0
"Водяной_Михайло_Григорович",190,1,19,5.0
"Танцюра_Василь_Іванович",189,0,44,4.0
"ХАДО",189,0,24,6.0
"Перша_битва_за_Харків",188,1,15,6.0
"Бакіров_Віль_Савбанович",188,1,16,5.0
"Полонська-Василенко_Наталія_Дмитрівна",188,1,13,5.0
"Любота_Дмитро_Валерійович",187,2,18,6.0
"Красносельський_Вадим_Миколайович",187,1,18,5.0
"Тичина_Євген_Григорович",186,0,19,5.0
"Епік_Григорій_Данилович",185,0,21,4.0
"Ананченко_Олександр_Євгенович",185,1,17,5.0
"Аласанія_Зурабі_Григорович",184,2,17,6.0
"Рота_поліції_«Східний_корпус»",184,2,11,5.0
"Копиленко_Олександр_Іванович",183,0,13,6.0
"Леваковський_Іван_Федорович",183,0,36,3.5
"Гнатенко_Валерій_Сергійович",183,1,14,6.0
"Хосе_Ернесто_Соса",182,0,47,5.0
"Харківське_конструкторське_бюро_машинобудування",182,1,13,5.0
"Салтівка",181,0,23,5.0
"Колісник_Анна_Сергіївна",180,1,17,6.0
"Пивоваров_Євген_Павлович",180,2,19,4.0
"Сухов_Олександр_Сергійович",179,1,14,5.0
"Соболєв_Дмитро_Миколайович",178,0,28,3.0
"Калашник_Володимир_Семенович",178,0,25,3.0
"Сумцов_Микола_Федорович",178,0,17,5.0
"Кожемяко_Всеволод_Сергійович",178,1,17,5.0
"Немишлянський_район",177,0,22,4.0
"Свято-Успенський_собор_(Харків)",177,1,13,5.0
"Коледж_переробної_та_харчової_промисловості_ХНТУСГ_ім._Петра_Василенка",177,1,21,5.0
"Вулиця_Бучми_(Харків)",177,1,11,6.0
