name,total,min,max,median
"Бажан_Микола_Платонович",1410,16,218,36.0
"Биков_Леонід_Федорович",1409,21,181,33.0
"Світличний_Іван_Олексійович",1396,11,95,41.0
"Гулак-Артемовський_Петро_Петрович",1373,16,84,43.0
"Ковалевський_Єгор_Петрович",1366,1,139,27.5
"Хоткевич_Гнат_Мартинович",1362,7,200,31.0
"Рахманін_Сергій_Іванович",1335,10,192,27.5
"Совсун_Інна_Романівна",1327,9,120,37.0
"Чикаленко_Євген_Харламович",1327,16,102,37.5
"Ярославський_Олександр_Владиленович",1324,9,257,23.5
"БТР-4",1276,19,62,40.0
"Ландау_Лев_Давидович",1247,13,131,27.0
"Т-25_(трактор)",1207,24,55,36.0
"Косинка_Григорій_Михайлович",1205,4,91,32.0
"Березіль",1178,12,101,34.0
"Марко_Девич",1161,17,142,29.5
"Ведель_Артем_Лук'янович",1146,8,76,32.0
"Вернадський_Іван_Васильович",1118,6,294,21.0
"Болбат_Сергій_Сергійович",1117,3,332,13.0
"Кузьмук_Олександр_Іванович",1100,2,473,12.5
"Щербина_Борис_Євдокимович",1099,19,60,33.0
"Пелипенко_Ганна",1098,4,259,19.0
"Михайлюта_Олег_Ігорович",1092,8,128,23.5
"Остроградський_Михайло_Васильович",1052,9,65,32.0
"Металіст_(стадіон)",1042,9,257,21.0
"Шокін_Віктор_Миколайович",1029,10,117,23.5
"Фельдман_Олександр_Борисович",1020,11,107,28.0
"Танок_на_майдані_Конґо",1019,15,50,30.5
"Франко_Петро_Іванович",1015,16,56,29.5
"Рабінович_Вадим_Зіновійович",1008,16,61,29.0
"Нойок_Олександр_Вікторович",1000,3,189,16.0
"Металіст_1925",991,12,51,30.5
"Жилін_Євген_Володимирович",981,3,552,7.0
"Васильківський_Сергій_Іванович",980,4,68,26.0
"Харківський_тракторний_завод",978,15,47,31.0
"Гурченко_Людмила_Марківна",974,16,68,28.0
"Потебня_Олександр_Опанасович",952,9,56,29.5
"Список_вулиць_Харкова_(А)",949,3,52,32.5
DCH,917,6,164,19.0
"Алехандро_Гомес",913,1,371,7.0
"Національний_юридичний_університет_імені_Ярослава_Мудрого",911,7,63,28.0
"Держпром",895,15,47,26.5
"Дідік_Данило_Андрійович",881,6,49,25.0
"Мисливські_усмішки",878,7,66,27.0
"Срезневський_Ізмаїл_Іванович",871,6,66,25.0
"Наливайченко_Валентин_Олександрович",860,10,95,23.0
"Федецький_Артем_Андрійович",852,6,62,24.5
"Кірпа_Георгій_Миколайович",837,15,47,24.0
"Т-150К_(трактор)",822,14,42,24.0
"Венедіктова_Ірина_Валентинівна",816,7,121,16.5
"Мураєв_Євгеній_Володимирович",807,11,54,25.0
"Бушуєв_Костянтин_Володимирович",803,2,233,10.5
"Гутцайт_Оксана_Петрівна",801,1,349,6.5
"Сидоренко_Олександр_Аркадійович",801,7,75,21.5
"Кириченко_Раїса_Опанасівна",793,8,130,19.5
"Черновецький_Леонід_Михайлович",775,11,47,24.0
"Хомутиннік_Віталій_Юрійович",775,9,68,22.5
"Шпенов_Дмитро_Юрійович",774,2,229,8.5
"Заріцька_Олександра_Сергіївна",757,8,105,16.5
"Комаровський_Євген_Олегович",757,12,44,22.0
"Завод_імені_В._О._Малишева",756,10,38,24.0
"Дар'я_Кобякова",747,7,41,23.5
"Бондар_Віктор_Васильович",728,8,138,17.0
"Жадан_і_Собаки",727,9,41,22.5
"Пильчиков_Микола_Дмитрович",717,0,83,16.5
"Курченко_Сергій_Віталійович",717,9,40,22.0
"Куницький_Олександр_Олегович",715,8,45,21.0
"Фукс_Павло_Якович",713,2,132,14.5
"Іщенко_Валерій_Олександрович",702,0,138,8.0
"Мікац_Олег_Михайлович",700,9,43,21.0
"Сокуренко_Валерій_Васильович",694,4,135,11.0
"Левитський_Микола_Васильович",692,4,69,16.5
"Райони_Харкова",687,4,38,21.0
"Цертелєв_Микола_Андрійович",681,5,52,18.5
"Бурмака_Марія_Вікторівна",674,9,78,16.5
"Боровиковський_Левко_Іванович",670,2,60,18.5
"Т-84У_«Оплот»",669,8,36,21.5
"Полторак_Степан_Тимофійович",666,13,33,20.0
"БТР-3",665,11,34,19.5
"Геращенко_Антон_Юрійович",658,3,38,20.0
"Тайсон_Барселлос_Фреда",654,2,80,16.0
"Харківська_школа_романтиків",651,1,50,21.5
"Воробей_Андрій_Олексійович",623,4,58,14.5
"Харківська_міська_рада",620,2,45,17.0
"Шевельов_Юрій_Володимирович",617,6,32,19.5
"Голомша_Микола_Ярославович",609,5,93,15.0
"Папа_Гує",606,4,155,11.0
"Лубінець_Дмитро_Валерійович",604,4,72,15.0
"Худжамов_Рустам_Махмудкулович",599,2,192,7.0
"Цапюк_Степан_Кирилович",599,1,244,8.0
"Трублаїні_Микола_Петрович",582,8,98,15.0
"Кушнарьов_Євген_Петрович",576,4,68,13.5
"Шевчук_Станіслав_Володимирович",571,0,153,6.0
"Барабашово",566,7,51,16.0
"Забіла_Наталя_Львівна",566,4,38,15.5
"Фоменко_Михайло_Іванович",565,2,91,11.5
"Ракло",565,6,43,15.5
"Литвинов_Олексій_Ігорович",562,3,137,11.5
"Кобін_Василь_Васильович",558,3,110,13.0
"Німецька_окупація_Харкова",557,2,49,15.5
"Бєсєдін_Артем_Юрійович",555,2,100,11.5
"Семенюк-Самсоненко_Валентина_Петрівна",554,5,68,12.0
5'nizza,552,6,48,16.5
"3-тя_бригада_оперативного_призначення_НГ_(Україна)",549,9,38,15.0
"Харківський_національний_університет_повітряних_сил_імені_Івана_Кожедуба",545,8,36,15.5
"Кучер_Олександр_Миколайович",545,3,65,12.0
"Білецький_Володимир_Стефанович",545,7,28,17.0
"Ситник_Артем_Сергійович",538,6,36,16.0
"Чечетов_Михайло_Васильович",537,4,61,14.0
"Оплот_(бійцівський_клуб)",530,2,243,5.0
"Ніколюк_Віктор_Дмитрович",527,5,53,14.0
"Бурачек_Микола_Григорович",523,2,50,13.0
"Бєлоусов_Євген_Вікторович",522,6,31,17.0
"Міжнародний_аеропорт_«Харків»",520,6,25,15.5
"Ужвій_Наталія_Михайлівна",511,5,27,17.5
"Комарницький_Віталій_Мар'янович",508,1,76,10.0
"Ложкін_Борис_Євгенович",504,5,44,14.0
"Тютюнник_Григорій_Михайлович",502,5,38,15.0
"Національний_технічний_університет_«Харківський_політехнічний_інститут»",498,2,33,14.0
"Екологічна_ситуація_в_Харкові",497,0,34,15.5
"Т-16_(трактор)",491,6,25,14.5
"Парк_імені_Максима_Горького_(Харків)",488,5,27,15.0
"Вірський_Павло_Павлович",488,2,43,12.0
"Слово_(будинок)",486,2,34,14.0
"Півоваренко_Павло_Васильович",484,5,60,12.0
"Східне_оперативно-територіальне_об'єднання_НГУ",482,3,43,13.0
"Шахов_Сергій_Володимирович",478,3,35,12.5
"Список_станцій_Харківського_метрополітену",469,5,28,15.0
"Карасьов_Вадим_Юрійович",467,1,49,11.5
"Другий_апеляційний_адміністративний_суд",466,1,34,15.5
"Харків-Пасажирський",465,7,42,13.0
"Турбоатом",464,2,63,12.0
"Антоненко-Давидович_Борис_Дмитрович",457,4,25,13.5
"Пшонка_Віктор_Павлович",454,5,27,13.5
"Харківський_національний_академічний_театр_опери_та_балету_імені_Миколи_Лисенка",453,6,29,13.0
"Клуб_сімейного_дозвілля",451,7,44,12.0
"Гапчинська_Євгенія_Геннадіївна",438,4,25,14.0
"Майдан_Свободи_(Харків)",438,3,24,14.0
"Кекелія_Віра_Варламівна",438,2,45,11.5
"Кнорозов_Юрій_Валентинович",435,3,59,10.5
"Заваров_Олександр_Анатолійович",434,4,24,12.5
"Дорош_Володимир_Миколайович",429,0,55,8.5
"Висоцький_Георгій_Миколайович",424,2,38,10.5
"Богатирьова_Раїса_Василівна",422,5,21,13.0
"Багалій_Дмитро_Іванович",421,3,25,13.0
"Т-84-120_«Ятаган»",418,3,27,13.0
"Цимбал_Сергій_Володимирович",415,1,76,5.0
"Харківська_губернія",411,6,23,12.5
"Антонович_Дмитро_Володимирович",411,4,33,12.5
"Юнацька_спілка",410,2,44,8.0
"Христюк_Павло_Оникійович",406,1,38,12.0
"Т-012_(трактор)",401,6,21,12.5
"Техноком",399,4,52,10.0
"Військовий_інститут_танкових_військ_НТУ_«ХПІ»",398,4,20,12.5
"Рибалка_Сергій_Олександрович",398,1,49,7.5
"Покровський_собор_(Харків)",397,4,41,10.0
"Кащенко_Дмитро_Валерійович",396,3,41,10.0
"Автошлях_М_03",393,3,22,12.0
"Харківський_національний_університет_міського_господарства_імені_О._М._Бекетова",393,0,29,11.5
"Національна_академія_Національної_гвардії_України",393,6,25,11.0
"Атрошенко_Владислав_Анатолійович",392,5,26,11.0
"Харківський_національний_економічний_університет_імені_Семена_Кузнеця",391,3,21,12.5
"Бойко_Віктор_Степанович",389,1,46,10.0
"Дозор-Б",385,6,31,11.0
"Гладкий_Олександр_Миколайович",380,1,41,10.5
"Тимченко_Йосип_Андрійович",379,3,30,10.0
"Національний_аерокосмічний_університет_імені_М._Є._Жуковського_«Харківський_авіаційний_інститут»",378,4,29,11.5
"Петренко_Михайло_Миколайович",375,2,35,10.5
"Гмиря_Борис_Романович",375,3,26,12.0
"Туган-Барановський_Михайло_Іванович",374,4,22,12.0
"Харківський_коксовий_завод",374,3,39,7.0
"Степовий_Яків_Степанович",374,3,36,10.5
"Сердюк_Лесь_Олександрович",374,1,115,8.0
"Харківське_державне_авіаційне_виробниче_підприємство",373,3,22,12.0
"Танасевич_Олена_Віталіївна",373,1,32,10.5
"Т-80УД",369,4,22,10.5
"Яловий_Михайло_Омелянович",368,5,21,11.5
"Список_вулиць_Харкова_(К)",368,1,22,11.5
"Буряк_Леонід_Йосипович",367,5,33,10.0
"Хосе_Ернесто_Соса",366,0,47,7.5
"Кирющенко_Олексій_Адольфович",366,0,173,5.5
"Сад_імені_Тараса_Шевченка_(Харків)",362,3,20,11.5
"Івашко_Володимир_Антонович",360,5,20,10.0
"Харківський_національний_університет_внутрішніх_справ",360,3,25,11.0
"Шалімов_Олександр_Олексійович",358,4,33,10.0
"Набок_Олександр_Миколайович",357,1,34,9.5
"Кузьмін_Ренат_Равелійович",356,3,41,10.0
"Харківський_національний_університет_будівництва_й_архітектури",355,0,24,11.0
"Депеш_Мод",355,4,21,10.5
"Іваненко_Оксана_Дмитрівна",355,3,38,9.5
"Алчевська_Христина_Данилівна",353,0,25,11.0
"Українська_медична_стоматологічна_академія",353,1,27,11.0
"Богуслаєв_Вячеслав_Олександрович",353,2,31,10.0
"Купрейчик_Ірина_Валеріївна",352,1,27,11.0
"Тупицький_Олександр_Миколайович",346,1,48,7.5
"Гордійчук_Володимир_Іванович",346,1,48,8.0
"Райнін_Ігор_Львович",345,4,31,9.5
"Гегедош_Роберт_Володимирович",345,2,79,7.0
"Кириленко_Павло_Олександрович",344,3,23,10.0
"Бакумов_Олександр_Сергійович",344,4,44,7.0
"Яровий_Сергій_Анатолійович",342,4,30,9.0
"Мисла_Мирослав_Іванович",341,1,65,7.5
"Курчатов_Ігор_Васильович",340,3,21,10.0
"Кацуба_Олександр_Володимирович",340,0,58,8.0
"Ювілейний_проспект_(Харків)",340,3,31,8.0
"Косач_Михайло_Петрович",338,4,61,9.0
"Богословська_Інна_Германівна",336,3,51,9.0
"Василь_Еллан-Блакитний",336,1,26,10.0
"Тесленко_Данило_Ігорович",336,2,26,9.0
"Бондаренко_Олександр_Вікторович_(політичний_діяч)",336,2,29,9.0
"5-та_окрема_бригада_НГ_(Україна)",334,3,21,10.0
"Калюжняк_Анатолій_Миколайович",331,1,26,9.0
"Саймон_Кузнець",330,3,21,10.0
"Харківський_національний_університет_радіоелектроніки",330,4,24,9.5
"Національний_університет_цивільного_захисту_України",328,3,19,10.0
"Українська_академія_друкарства",325,3,36,9.0
"Окремий_загін_розвідки_спеціального_призначення_«Арес»",325,3,19,9.5
"Харківське_шосе_(Київ)",325,2,20,9.5
"Україна_(велосипед)",324,3,18,10.0
"Національний_університет_фізичного_виховання_і_спорту_України",324,3,20,10.0
"Харків_(річка)",324,2,35,8.0
"Мартос_Борис_Миколайович",322,1,29,8.5
"Населення_Харкова",322,3,24,9.0
"Поліщук_Валер'ян_Львович",320,1,61,7.0
"Клімат_Харкова",319,4,28,9.0
"Яковенко_Олександр_Павлович",319,0,33,8.0
"Веніславський_Федір_Володимирович",318,1,34,8.0
"Харківський_національний_педагогічний_університет_імені_Григорія_Сковороди",318,1,23,9.0
"Харатін_Ігор_Ігорович",314,0,75,2.0
"Лавринович_Олександр_Володимирович",314,1,43,8.5
"ХТЗ-2511_(трактор)",310,3,24,9.0
"Назаренко_Сергій_Юрійович",309,3,28,9.0
"Московський_проспект_(Харків)",308,3,32,7.0
"Шуст_Богдан_Романович",308,2,39,7.5
"Галовський_де_Ласерда_Едмар",306,1,28,9.0
"Колодуб_Лев_Миколайович",304,1,30,7.5
"Харківська_медична_академія_післядипломної_освіти_МОЗ_України",302,1,17,9.0
"Пам'ятники_Харкова",302,4,20,8.0
"Люди,_пов'язані_з_Харковом",299,2,23,8.5
"Кривенко_Віктор_Миколайович",299,3,33,7.0
"Будинок_«Слово»_(фільм,_2017)",298,3,22,8.0
"Швайка_Ігор_Олександрович",294,1,44,6.0
"Харківський_національний_технічний_університет_сільського_господарства_імені_Петра_Василенка",293,1,24,7.5
"Список_вулиць_Харкова_(М)",292,0,22,10.0
"Мезенцева_Марія_Сергіївна",292,1,36,6.0
"Лимонов_Едуард_Веніамінович",291,2,19,8.5
"Люлька_Архип_Михайлович",291,1,30,9.0
"Саржин_Яр",291,3,24,7.0
"Дзеркальний_струмінь",285,0,28,7.5
"Межевікін_Євген_Миколайович",285,2,19,9.0
"Федотов-Чеховський_Олександр_Олексійович",284,0,54,6.0
"Сумська_вулиця_(Харків)",284,2,28,8.0
"Т-150_(трактор)",282,1,19,9.5
"Бій_на_Римарській",282,1,19,8.0
"Бондаренко_Олег_Володимирович",281,2,25,8.0
"Список_вулиць_Харкова_(П)",281,0,22,9.5
"Леваковський_Іван_Федорович",280,0,38,5.0
"Соболєв_Дмитро_Миколайович",278,0,42,6.0
"Фатєєва_Наталя_Миколаївна",278,2,24,8.0
"Харківське_конструкторське_бюро_машинобудування",277,2,18,7.5
"Вімм-Білль-Данн_Україна",277,2,19,8.0
"Півненко_Богдана_Іванівна",276,0,24,7.5
"Демчина_Павло_Володимирович",276,2,41,7.0
"Стець_Юрій_Ярославович",275,3,15,8.5
"Шубников_Лев_Васильович",275,0,56,5.0
"Шевченківський_район_(Харків)",275,2,18,7.5
"Герб_Харкова",273,1,32,6.0
"Шенцев_Дмитро_Олексійович",272,2,35,8.0
"Загорій_Гліб_Володимирович",271,0,23,8.0
"Дробицький_Яр",270,2,24,6.5
"Воронов_Микола_Павлович_(правознавець)",269,0,34,4.5
"Всесвіт_(журнал)",267,2,16,8.0
"Харківський_національний_університет_мистецтв_імені_Івана_Котляревського",267,2,20,7.0
"Харківська_гуманітарно-педагогічна_академія",267,3,14,9.0
"Безсонов_Володимир_Васильович",266,2,16,7.5
"Дмитрієв_Микола_Ізмайлович",266,0,30,5.5
"Касьян_Микола_Андрійович",266,1,29,6.0
"Бучма_Амвросій_Максиміліанович",265,1,15,8.0
"Московський_район_(Харків)",265,3,18,8.5
"Жаботинський_Леонід_Іванович",265,2,21,7.5
"Лежньова_Ольга_Миколаївна",264,2,24,7.0
"Харківська_(станція_метро)",263,2,17,8.0
"Київський_район_(Харків)",263,1,16,8.0
"Німченко_Василь_Іванович",261,1,32,6.0
"Однороженко_Олег_Анатолійович",260,3,18,8.0
"Магомедов_Муса_Сергоєвич",260,1,28,7.0
"Білецький_Олександр_Іванович",259,2,19,6.5
"Тацій_Василь_Якович",259,1,18,7.5
"Колесніченко_Вадим_Васильович",258,3,14,8.0
"Веракса_Максим_Олександрович",258,0,25,7.0
"Теракт_під_час_Маршу_єдності_в_Харкові_(2015)",257,1,24,7.0
"Жаксон_Авеліну_ді_Коелью",256,1,93,4.0
"Буряченко_Олексій_Валентинович",256,2,115,8.5
"Бондар_Валерій_Юрійович",255,0,33,7.0
"Бекетов_Олексій_Миколайович",255,1,19,8.0
"Список_вулиць_Харкова_(С)",255,0,19,10.0
"Аласанія_Зурабі_Григорович",255,0,26,7.0
"Красносельський_Вадим_Миколайович",255,2,23,7.0
"Свято-Благовіщенський_кафедральний_собор_(Харків)",253,1,19,7.5
"Український_вісник_(1816—1819)",253,0,17,9.0
"Нікольченко_Влада_Ігорівна",252,2,21,8.0
"Бондаренко_Богдан_Вікторович",252,1,46,4.5
"Пилипишин_Віктор_Петрович",252,3,19,7.0
"Іванчик_Віктор_Петрович",251,0,20,7.5
"164-та_радіотехнічна_бригада_(Україна)",251,2,18,8.0
"Нова_ґенерація",251,0,18,7.0
"Плахтін_Іван_Олексійович",251,0,72,4.0
"Козловський_Іван_Семенович",250,2,16,8.0
"Оркестр_Че",250,2,13,7.5
"Бар'яхтар_Віктор_Григорович",249,0,22,6.0
"Мейєр_Зайдер",247,2,25,7.0
Nokturnal_Mortum,247,2,13,8.0
"2-га_дивізія_НГ_(Україна)",246,0,88,2.0
"Київське_вище_військове_інженерне_училище_зв'язку",246,2,13,8.0
"Полонська-Василенко_Наталія_Дмитрівна",246,3,19,6.5
"Дерегус_Михайло_Гордійович",245,1,23,7.0
"Чичибабін_Борис_Олексійович",245,1,20,7.0
"Рота_поліції_«Східний_корпус»",244,2,17,7.0
"Головко_Андрій_Васильович",244,2,14,6.0
"Щоголів_Яків_Іванович",242,1,20,6.0
"Луганський_прикордонний_загін",241,2,20,7.0
"Могилко_Костянтин_Вікторович",241,0,30,5.5
"Вальтер_Антон_Карлович",241,0,22,7.0
"Погребняк_Петро_Степанович",240,1,24,6.5
"Авангард_(літературна_група)",240,0,29,4.5
"Єфремова_Ірина_Олексіївна",240,0,78,2.0
"Панч_Петро_Йосипович",239,1,13,8.0
"Олійник_Володимир_Миколайович",239,1,15,7.0
"Михайлов_Борис_Андрійович",237,3,15,7.0
"Волошин_Владислав_Валерійович",235,2,18,7.0
"Шульженко_Клавдія_Іванівна",234,1,30,6.0
"Харківський_трамвай",233,1,18,7.0
"Лунченко_Валерій_Валерійович",233,1,17,6.5
"Ейфелева_вежа_(Харків)",233,2,17,7.0
"Одеська_(станція_метро,_Харків)",232,2,13,7.0
"Вовчанчин_Ігор_Ярославович",232,1,16,7.0
"Стефанов_Олег_Дмитрович",229,1,32,7.0
"302-й_зенітний_ракетний_полк_(Україна)",229,1,17,7.0
"Проросійські_виступи_у_Харкові_(2014)",229,2,19,6.0
"Плотницький_Олег_Юрійович",228,1,23,5.5
"Індустріальний_район_(Харків)",228,1,17,6.0
"Синельников_Кирило_Дмитрович",228,0,52,4.5
"Свашенко_Алла_Олександрівна",228,1,40,5.0
"Турбоатом_(станція_метро)",227,1,49,12.0
"Копиленко_Олександр_Іванович",227,2,24,6.0
"Смолич_Юрій_Корнійович",226,1,17,7.0
"Харківська_правозахисна_група",225,0,29,7.0
"Кістяковський_Богдан_Олександрович",223,0,14,7.0
"Шишкова_Оксана_Валеріївна",222,1,17,5.5
"Халімон_Павло_Віталійович",222,1,52,5.0
"Осиповський_Тимофій_Федорович",222,0,24,4.0
"Єрмилов_Василь_Дмитрович",221,2,20,7.0
"Слобідський_район",220,0,16,6.5
"Сухомлин_Сергій_Іванович",219,2,13,6.0
"Гнатов_Андрій_Вікторович",219,2,16,6.5
"Петренко_Олег_Миколайович",219,1,40,5.0
"Удовиченко_Олександр_Іванович",218,0,18,6.5
"Тарковський_Олександр_Карлович",218,1,16,6.0
"Іванов_Олександр_Михайлович",217,0,29,4.0
"Ананченко_Олександр_Євгенович",217,1,16,6.0
"Список_вулиць_Харкова_(Г)",216,1,18,6.5
"Борткевич_Сергій_Едуардович",216,1,48,4.5
"Список_вулиць_Харкова_(В)",215,0,15,6.5
"Донецьке_городище",215,1,22,5.0
"Сенченко_Іван_Юхимович",214,0,30,5.0
"Список_вулиць_Харкова_(Б)",214,0,16,8.0
"Падалка_Іван_Іванович",214,1,19,5.0
"Крушельницький_Антін_Володиславович",213,0,20,5.5
"Метлинський_Амвросій_Лук'янович",213,0,15,7.0
"Коростельов_Євген_Володимирович",212,0,21,6.0
"Український_державний_університет_залізничного_транспорту",212,1,12,6.0
"Основ'янський_район",212,0,16,6.5
"Якименко_Павло_Віталійович",211,1,49,4.0
"Первомайський_Леонід_Соломонович",211,1,13,7.0
"Харківський_військовий_університет",210,1,18,6.0
"Калиниченко_Максим_Сергійович",210,0,24,5.5
"Електроважмаш",209,0,28,6.0
"Інститут_літератури_імені_Тараса_Шевченка_НАН_України",208,0,16,5.5
"Алчевська_Христина_Олексіївна",208,0,63,4.0
"Синявський_Олекса_Наумович",206,0,39,4.0
"Мойсеєв_Станіслав_Анатолійович",206,1,14,6.0
"Гнєзділов_Ігор_Євгенович",203,0,13,6.0
"Мартиненко_Микола_Володимирович",203,0,14,6.0
"ХТЗ-170_(трактор)",203,0,13,7.0
"Перенесення_столиці_УСРР_з_Харкова_до_Києва",202,1,14,6.0
"Кожемяко_Всеволод_Сергійович",202,1,22,6.0
"Григорович_Павло_Леонтійович",201,0,53,3.0
"ПЗМ-2",201,0,25,6.0
"Красов_Олексій_Ігорович",200,1,47,5.0
"Мамалуй_Олександр_Олексійович",200,1,28,4.0
"Вулиця_Гвардійців-Широнінців_(Харків)",199,0,22,5.0
"Світлична_Надія_Олексіївна",199,1,14,5.5
"Харківська_державна_наукова_бібліотека_імені_В._Г._Короленка",198,0,14,6.0
"Сумський_прикордонний_загін",197,0,12,7.0
"Харківський_спеціальний_навчально-виховний_комплекс_ім._В.Г.Короленка",197,1,16,5.5
"Майдан_Конституції_(Харків)",197,1,14,6.0
"Вулиця_Євгена_Котляра_(Харків)",196,1,13,6.0
"Петрицький_Анатолій_Галактіонович",196,0,16,5.0
"Молодіжний_парк_(Харків)",196,1,17,5.0
"Харківський_фізико-технічний_інститут",196,1,37,5.0
"Парк_ім._Квітки-Основ'яненка",195,1,57,3.0
"Падіння_Харкова_(1917)",195,1,18,5.0
"Харківський_національний_медичний_університет",195,0,15,6.0
"Іваненко_Дмитро_Дмитрович",195,0,20,5.0
"Кальченко_Сергій_Віталійович",194,0,42,3.0
"Колісник_Анна_Сергіївна",194,0,36,4.0
"Барабашов_Микола_Павлович",193,0,26,5.0
"Шаповалов_Юрій_Анатолійович",192,1,23,5.0
"Медведько_Олександр_Іванович",192,1,16,5.0
"Харківський_колегіум",192,2,15,5.0
"Цаплієнко_Андрій_Юрійович",192,1,12,5.5
"Микиша_Дмитро_Сергійович",191,1,33,5.0
"Водяной_Михайло_Григорович",191,1,12,5.0
"Немишлянський_район",191,1,13,4.5
Drudkh,191,1,11,6.0
"Салтівка",191,1,34,5.0
"Ранок_(видавництво,_Харків)",190,2,16,6.0
"Харківський_національний_аграрний_університет_імені_В._В._Докучаєва",190,1,15,6.0
"Чивурін_Андрій_Петрович",190,1,38,4.0
"Миколайчук_Олег_Іванович",190,1,16,6.0
"Березовський_Денис_Валентинович",188,2,14,5.5
"Апанович_Олена_Михайлівна",187,1,18,5.0
"Генріх_Семирадський",186,0,46,4.0
"Ліцей-інтернат_№23_«Кадетський_корпус»",185,1,18,5.0
"Римарська_вулиця_(Харків)",185,0,24,5.0
"Гецко_Іван_Михайлович",184,1,17,5.0
"Бублик_Юрій_Васильович",184,0,14,5.5
"Вітер_Сергій_Володимирович",184,0,24,4.0
"Древченко_Петро_Семенович",183,0,21,3.0
"Генрі_Лайон_Олді",183,1,19,5.0
"Вулиця_Бучми_(Харків)",183,0,21,4.5
"Жевченко-Яновська_Тамара_Юріївна",183,0,18,5.0
"Денисенко_Анатолій_Петрович",182,1,25,4.5
"Ушкалов_Леонід_Володимирович",181,1,14,5.0
"Ліщина_Іван_Юрійович",181,0,31,4.0
"Новобаварський_район",181,0,15,5.0
"Харківський_академічний_український_драматичний_театр_імені_Тараса_Шевченка",180,0,16,4.0
"Фесенко_Володимир_В'ячеславович",179,2,12,5.5
"Петренко_Олексій_Васильович",179,1,13,5.0
"Гарбуз_Дмитро_Юрійович",179,1,26,5.0
